original_path,stego_path,method,secret_message
Images/new_img4961.jpg,stego_final/lsb_834.jpg,lsb,"[SR] Bad luck, I guess. It floats around."
Images/new_img6070.jpg,stego_final/lsb_835.jpg,lsb,"[SR] That’s it, step aside, Mert."
Images/new_img6587.jpg,stego_final/lsb_836.jpg,lsb,"[SR] Same old stuff, different day."
Images/newimg1194.jpg,stego_final/lsb_837.jpg,lsb,[AV] That’s America’s ass.
Images/new_img2002.jpg,stego_final/lsb_838.jpg,lsb,[AV] Gotta move on. We gotta move on.
Images/new_img4928.jpg,stego_final/lsb_839.jpg,lsb,[SR] I guess I just miss my friend.
Images/new_img5600.jpg,stego_final/lsb_840.jpg,lsb,[SW] I am your father.
Images/new_img1679.jpg,stego_final/lsb_841.jpg,lsb,[SW] These aren’t the droids you’re looking for.
Images/new_img4954.jpg,stego_final/lsb_842.jpg,lsb,[SW] Somebody has to save our skins.
Images/new_img2483.jpg,stego_final/lsb_843.jpg,lsb,[AV] It’s not a great plan.
Images/new_img142.jpg,stego_final/lsb_844.jpg,lsb,[AV] I am Iron Man.
Images/newimg1009.jpg,stego_final/lsb_845.jpg,lsb,[LOTR] Your time will come. You will face the same Evil.
Images/new_img6306.jpg,stego_final/lsb_846.jpg,lsb,[HP] I solemnly swear that I am up to no good.
Images/new_img5353.jpg,stego_final/lsb_847.jpg,lsb,[SW] There is another Skywalker.
Images/newimg117.jpg,stego_final/lsb_848.jpg,lsb,[LOTR] I will not say do not weep.
Images/new_img3137.jpg,stego_final/lsb_849.jpg,lsb,[AV] I prefer the weapon you only have to fire once.
Images/new_img6616.jpg,stego_final/lsb_850.jpg,lsb,"[AV] Genius, billionaire, playboy, philanthropist."
Images/img600.jpg,stego_final/lsb_851.jpg,lsb,"[HP] Have a biscuit, Potter."
Images/newimg1203.jpg,stego_final/lsb_852.jpg,lsb,"[LOTR] It’s not natural, none of it."
Images/img429.jpg,stego_final/lsb_853.jpg,lsb,[SR] Andy crawled to freedom.
Images/new_img215.jpg,stego_final/lsb_854.jpg,lsb,"[SR] Terrible thing, to live in fear."
Images/newimg616.jpg,stego_final/lsb_855.jpg,lsb,[AV] Get this man a shield.
Images/new_img2664.jpg,stego_final/lsb_856.jpg,lsb,[LOTR] Even darkness must pass.
Images/new_img6785.jpg,stego_final/lsb_857.jpg,lsb,[SW] I love you. I know.
Images/new_img484.jpg,stego_final/lsb_858.jpg,lsb,"[HP] Once again, you’ve put your keen mind to the task."
Images/new_img1689.jpg,stego_final/lsb_859.jpg,lsb,[LOTR] Men of Gondor! Of Rohan! My brothers!
Images/newimg75.jpg,stego_final/lsb_860.jpg,lsb,[LOTR] That’s what I meant: perilous.
Images/new_img3086.jpg,stego_final/lsb_861.jpg,lsb,[LOTR] There is always hope.
Images/new_img6126.jpg,stego_final/lsb_862.jpg,lsb,[SW] I am all the Sith!
Images/new_img3150.jpg,stego_final/lsb_863.jpg,lsb,[AV] I’m a huge fan of the way you lose control.
Images/img31.jpg,stego_final/lsb_864.jpg,lsb,[LOTR] You have my sword.
Images/img675.jpg,stego_final/lsb_865.jpg,lsb,[AV] Fine. I’ll do it myself.
Images/newimg1.jpg,stego_final/lsb_866.jpg,lsb,[HP] I solemnly swear that I am up to no good.
Images/new_img5746.jpg,stego_final/lsb_867.jpg,lsb,[LOTR] I’d rather be dead than see my kin bow to Sauron.
Images/new_img6914.jpg,stego_final/lsb_868.jpg,lsb,[SR] I guess I just miss my friend.
Images/new_img4729.jpg,stego_final/lsb_869.jpg,lsb,"[SR] I didn’t pull the trigger, but I drove her away."
Images/img579.jpg,stego_final/lsb_870.jpg,lsb,"[SR] He didn't do it, and I believe him."
Images/new_img6497.jpg,stego_final/lsb_871.jpg,lsb,[SR] Salvation lies within.
Images/new_img842.jpg,stego_final/lsb_872.jpg,lsb,[SW] Stay on target!
Images/new_img578.jpg,stego_final/lsb_873.jpg,lsb,[SR] Hope is a dangerous thing. Drive a man insane.
Images/new_img5666.jpg,stego_final/lsb_874.jpg,lsb,[SR] There's a harsh truth to face.
Images/new_img6367.jpg,stego_final/lsb_875.jpg,lsb,[SW] I can bring you in warm or cold.
Images/newimg384.jpg,stego_final/lsb_876.jpg,lsb,"[SR] Sometimes it makes me sad, though."
Images/new_img3535.jpg,stego_final/lsb_877.jpg,lsb,[SW] I’ve got a bad feeling about this.
Images/new_img2390.jpg,stego_final/lsb_878.jpg,lsb,[AV] Part of the journey is the end.
Images/new_img3172.jpg,stego_final/lsb_879.jpg,lsb,[SW] This is the way.
Images/new_img3070.jpg,stego_final/lsb_880.jpg,lsb,[AV] We’re in the endgame now.
Images/new_img4988.jpg,stego_final/lsb_881.jpg,lsb,[SR] Forty years I been asking permission to pee.
Images/new_img6178.jpg,stego_final/lsb_882.jpg,lsb,[HP] Dobby never meant to kill. Only maim or seriously injure.
Images/new_img6798.jpg,stego_final/lsb_883.jpg,lsb,[SR] There’s something inside that they can’t get to.
Images/new_img372.jpg,stego_final/lsb_884.jpg,lsb,"[SW] The greatest teacher, failure is."
Images/newimg667.jpg,stego_final/lsb_885.jpg,lsb,[HP] I’m going to bed before either of you come up with another idea.
Images/new_img4338.jpg,stego_final/lsb_886.jpg,lsb,"[AV] It’s an oversimplification of events, but yes."
Images/new_img5280.jpg,stego_final/lsb_887.jpg,lsb,[SR] You eat when we say you eat.
Images/new_img917.jpg,stego_final/lsb_888.jpg,lsb,[AV] We create our own demons.
Images/newimg1140.jpg,stego_final/lsb_889.jpg,lsb,"[SR] Let me tell you something, my friend: hope is dangerous."
Images/img45.jpg,stego_final/lsb_890.jpg,lsb,"[SR] Sometimes it makes me sad, though."
Images/new_img2001.jpg,stego_final/lsb_891.jpg,lsb,"[HP] If you’re holding out for universal popularity, you’ll be in this cabin a long time."
Images/newimg1188.jpg,stego_final/lsb_892.jpg,lsb,[AV] I’ll do you one better: why is Gamora?
Images/new_img452.jpg,stego_final/lsb_893.jpg,lsb,[LOTR] Release the river!
Images/newimg413.jpg,stego_final/lsb_894.jpg,lsb,[AV] This is my burden to bear.
Images/newimg800.jpg,stego_final/lsb_895.jpg,lsb,"[HP] Working hard is important, but there is something that matters even more."
Images/new_img1259.jpg,stego_final/lsb_896.jpg,lsb,"[AV] It’s an oversimplification of events, but yes."
Images/new_img3645.jpg,stego_final/lsb_897.jpg,lsb,[AV] He’s a friend from work!
Images/new_img6883.jpg,stego_final/lsb_898.jpg,lsb,[SW] These aren’t the droids you’re looking for.
Images/newimg913.jpg,stego_final/lsb_899.jpg,lsb,[SR] I hope I can make it across the border.
Images/new_img1326.jpg,stego_final/lsb_900.jpg,lsb,"[LOTR] Certainty of death, small chance of success."
Images/newimg1088.jpg,stego_final/lsb_901.jpg,lsb,"[SW] Help me, Obi-Wan Kenobi. You're my only hope."
Images/new_img6351.jpg,stego_final/lsb_902.jpg,lsb,[LOTR] War will make corpses of us all.
Images/img596.jpg,stego_final/lsb_903.jpg,lsb,[SR] I guess it comes down to a simple choice.
Images/new_img6144.jpg,stego_final/lsb_904.jpg,lsb,[SR] Maybe it’s because I’m Irish.
Images/new_img2150.jpg,stego_final/lsb_905.jpg,lsb,[SR] I guess it comes down to a simple choice.
Images/newimg853.jpg,stego_final/lsb_906.jpg,lsb,[AV] Get this man a shield.
Images/newimg963.jpg,stego_final/lsb_907.jpg,lsb,[SW] The Force will be with you. Always.
Images/new_img6113.jpg,stego_final/lsb_908.jpg,lsb,[AV] If you’re nothing without the suit...
Images/new_img3916.jpg,stego_final/lsb_909.jpg,lsb,[SW] Women always figure out the truth.
Images/new_img2523.jpg,stego_final/lsb_910.jpg,lsb,"[SR] The bars slam home, that’s when you know it’s for real."
Images/new_img4440.jpg,stego_final/lsb_911.jpg,lsb,"[HP] It’s LeviOsa, not LevioSA!"
Images/new_img983.jpg,stego_final/lsb_912.jpg,lsb,"[SW] Always two there are, no more, no less."
Images/new_img3630.jpg,stego_final/lsb_913.jpg,lsb,[LOTR] Not all those who wander are lost.
Images/new_img2025.jpg,stego_final/lsb_914.jpg,lsb,[HP] I solemnly swear that I am up to no good.
Images/new_img1942.jpg,stego_final/lsb_915.jpg,lsb,[AV] We’re the guardians of the galaxy.
Images/new_img2494.jpg,stego_final/lsb_916.jpg,lsb,[HP] Just because you have the emotional range of a teaspoon.
Images/new_img4212.jpg,stego_final/lsb_917.jpg,lsb,[SW] These aren’t the droids you’re looking for.
Images/new_img763.jpg,stego_final/lsb_918.jpg,lsb,[HP] This is beyond anything I imagined.
Images/newimg38.jpg,stego_final/lsb_919.jpg,lsb,"[SR] Remember, Red, hope is a good thing."
Images/new_img2729.jpg,stego_final/lsb_920.jpg,lsb,[SR] Hope can set you free.
Images/newimg303.jpg,stego_final/lsb_921.jpg,lsb,[SR] Maybe it’s because I’m Irish.
Images/new_img32.jpg,stego_final/lsb_922.jpg,lsb,[SR] I don’t suppose it would help any if I explained again.
Images/new_img356.jpg,stego_final/lsb_923.jpg,lsb,[LOTR] A day may come when the courage of men fails.
Images/new_img5628.jpg,stego_final/lsb_924.jpg,lsb,"[SR] Sometimes it makes me sad, though."
Images/new_img6107.jpg,stego_final/lsb_925.jpg,lsb,[AV] I’m not looking for forgiveness.
Images/new_img1896.jpg,stego_final/lsb_926.jpg,lsb,"[HP] If you have to ask, you’ll never know."
Images/new_img1990.jpg,stego_final/lsb_927.jpg,lsb,[LOTR] Not all those who wander are lost.
Images/new_img3307.jpg,stego_final/lsb_928.jpg,lsb,[SR] A man’s got to have something to keep him sane.
Images/new_img5019.jpg,stego_final/lsb_929.jpg,lsb,[SR] That’s the best part of me left in me.
Images/new_img2193.jpg,stego_final/lsb_930.jpg,lsb,[SW] I have spoken.
Images/new_img1838.jpg,stego_final/lsb_931.jpg,lsb,[HP] We’ve all got both light and dark inside us.
Images/new_img6588.jpg,stego_final/lsb_932.jpg,lsb,"[SR] The library, pure as a soap opera."
Images/new_img2526.jpg,stego_final/lsb_933.jpg,lsb,"[LOTR] I will take the Ring, though I do not know the way."
Images/newimg894.jpg,stego_final/lsb_934.jpg,lsb,[AV] It’s not about how much we lost.
Images/new_img18.jpg,stego_final/lsb_935.jpg,lsb,[SW] He’s no good to me dead.
Images/newimg835.jpg,stego_final/lsb_936.jpg,lsb,[AV] Part of the journey is the end.
Images/new_img4790.jpg,stego_final/lsb_937.jpg,lsb,[AV] You’re not the guy to make the sacrifice play.
Images/img313.jpg,stego_final/lsb_938.jpg,lsb,[SW] Never tell me the odds!
Images/new_img4251.jpg,stego_final/lsb_939.jpg,lsb,[AV] If you’re nothing without the suit...
Images/new_img5741.jpg,stego_final/lsb_940.jpg,lsb,"[HP] It’s LeviOsa, not LevioSA!"
Images/new_img3715.jpg,stego_final/lsb_941.jpg,lsb,[LOTR] You shall not pass!
Images/newimg135.jpg,stego_final/lsb_942.jpg,lsb,[LOTR] There is always hope.
Images/new_img5337.jpg,stego_final/lsb_943.jpg,lsb,[LOTR] Release the river!
Images/new_img4229.jpg,stego_final/lsb_944.jpg,lsb,[SR] How could you be so obtuse?
Images/new_img1235.jpg,stego_final/lsb_945.jpg,lsb,"[HP] Don’t pity the dead, Harry. Pity the living."
Images/newimg239.jpg,stego_final/lsb_946.jpg,lsb,"[SW] Judge me by my size, do you?"
Images/new_img2473.jpg,stego_final/lsb_947.jpg,lsb,[HP] Dark and difficult times lie ahead.
Images/new_img2177.jpg,stego_final/lsb_948.jpg,lsb,"[SW] Great shot, kid! That was one in a million!"
Images/new_img115.jpg,stego_final/lsb_949.jpg,lsb,"[SR] I didn’t pull the trigger, but I drove her away."
Images/new_img901.jpg,stego_final/lsb_950.jpg,lsb,[SW] Let the Wookiee win.
Images/new_img3238.jpg,stego_final/lsb_951.jpg,lsb,[LOTR] You bow to no one.
Images/new_img1755.jpg,stego_final/lsb_952.jpg,lsb,[HP] Don’t let the muggles get you down.
Images/new_img3556.jpg,stego_final/lsb_953.jpg,lsb,[AV] It’s not about how much we lost.
Images/img515.jpg,stego_final/lsb_954.jpg,lsb,[AV] Wakanda forever!
Images/new_img2274.jpg,stego_final/lsb_955.jpg,lsb,[LOTR] You shall be the Fellowship of the Ring.
Images/new_img824.jpg,stego_final/lsb_956.jpg,lsb,"[HP] It’s LeviOsa, not LevioSA!"
Images/new_img831.jpg,stego_final/lsb_957.jpg,lsb,[SR] I hope I can make it across the border.
Images/newimg779.jpg,stego_final/lsb_958.jpg,lsb,[HP] After all this time? Always.
Images/new_img5433.jpg,stego_final/lsb_959.jpg,lsb,[HP] This is beyond anything I imagined.
Images/new_img4301.jpg,stego_final/lsb_960.jpg,lsb,[LOTR] One ring to rule them all.
Images/new_img6934.jpg,stego_final/lsb_961.jpg,lsb,[HP] The ones that love us never really leave us.
Images/new_img4536.jpg,stego_final/lsb_962.jpg,lsb,[HP] Let us hope that Mr. Potter will always be around.
Images/img532.jpg,stego_final/lsb_963.jpg,lsb,[SW] May the Force be with you.
Images/new_img4142.jpg,stego_final/lsb_964.jpg,lsb,[SR] I had Mr. Mozart to keep me company.
Images/new_img1912.jpg,stego_final/lsb_965.jpg,lsb,[SW] Aren’t you a little short for a stormtrooper?
Images/new_img2648.jpg,stego_final/lsb_966.jpg,lsb,[HP] Dobby never meant to kill. Only maim or seriously injure.
Images/newimg540.jpg,stego_final/lsb_967.jpg,lsb,[SR] I guess it comes down to a simple choice.
Images/new_img5256.jpg,stego_final/lsb_968.jpg,lsb,"[SR] Andy Dufresne, who crawled through a river of filth."
Images/new_img4903.jpg,stego_final/lsb_969.jpg,lsb,[LOTR] You shall not pass!
Images/new_img5018.jpg,stego_final/lsb_970.jpg,lsb,"[SR] The bars slam home, that’s when you know it’s for real."
Images/new_img1887.jpg,stego_final/lsb_971.jpg,lsb,"[HP] Fawkes is a phoenix, Harry."
Images/new_img6519.jpg,stego_final/lsb_972.jpg,lsb,[LOTR] There is no curse in Elvish for this treachery.
Images/new_img1289.jpg,stego_final/lsb_973.jpg,lsb,[LOTR] You bow to no one.
Images/newimg531.jpg,stego_final/lsb_974.jpg,lsb,[SW] This is the way.
Images/new_img5827.jpg,stego_final/lsb_975.jpg,lsb,[HP] This is beyond anything I imagined.
Images/new_img2969.jpg,stego_final/lsb_976.jpg,lsb,[AV] I am Iron Man.
Images/new_img1827.jpg,stego_final/lsb_977.jpg,lsb,[AV] If you’re nothing without the suit...
Images/newimg1206.jpg,stego_final/lsb_978.jpg,lsb,[AV] We are in the Endgame now.
Images/new_img3270.jpg,stego_final/lsb_979.jpg,lsb,[LOTR] War will make corpses of us all.
Images/new_img5592.jpg,stego_final/lsb_980.jpg,lsb,[SW] The Force is not about lifting rocks.
Images/new_img6198.jpg,stego_final/lsb_981.jpg,lsb,[HP] It’s not a question of can or can’t.
Images/new_img2861.jpg,stego_final/lsb_982.jpg,lsb,[SR] Andy crawled to freedom.
Images/img91.jpg,stego_final/lsb_983.jpg,lsb,[AV] Fine. I’ll do it myself.
Images/new_img4957.jpg,stego_final/lsb_984.jpg,lsb,[AV] I am inevitable.
Images/new_img2290.jpg,stego_final/lsb_985.jpg,lsb,[SW] I've got a bad feeling about this.
Images/new_img4478.jpg,stego_final/lsb_986.jpg,lsb,[SW] I'm one with the Force. The Force is with me.
Images/new_img6855.jpg,stego_final/lsb_987.jpg,lsb,"[SR] Sometimes it makes me sad, though."
Images/new_img5973.jpg,stego_final/lsb_988.jpg,lsb,"[AV] You get hurt, hurt ’em back."
Images/new_img4860.jpg,stego_final/lsb_989.jpg,lsb,"[SR] They send you here for life, and that’s exactly what they take."
Images/new_img3093.jpg,stego_final/lsb_990.jpg,lsb,[HP] I solemnly swear I am up to no good.
Images/img255.jpg,stego_final/lsb_991.jpg,lsb,"[LOTR] There will come a time, but it is not now."
Images/new_img6823.jpg,stego_final/lsb_992.jpg,lsb,"[LOTR] Certainty of death, small chance of success."
Images/new_img6530.jpg,stego_final/lsb_993.jpg,lsb,[LOTR] Even darkness must pass.
Images/new_img5985.jpg,stego_final/lsb_994.jpg,lsb,[AV] Underoos!
Images/new_img2475.jpg,stego_final/lsb_995.jpg,lsb,[AV] A friend of mine once said...
Images/new_img1643.jpg,stego_final/lsb_996.jpg,lsb,[HP] This is beyond anything I imagined.
Images/new_img1335.jpg,stego_final/lsb_997.jpg,lsb,[AV] I prefer the weapon you only have to fire once.
Images/new_img2424.jpg,stego_final/lsb_998.jpg,lsb,[LOTR] I’m going on an adventure!
Images/new_img2681.jpg,stego_final/lsb_999.jpg,lsb,[AV] You’re out of time.
Images/img310.jpg,stego_final/lsb_1000.jpg,lsb,[AV] I love you 3000.
initial/iwt_1.jpg,stego_final/iwt_1.jpg,iwt,[AV] This is my burden to bear.
initial/iwt_3.jpg,stego_final/iwt_3.jpg,iwt,[AV] I choose to run toward my problems.
initial/iwt_4.jpg,stego_final/iwt_4.jpg,iwt,[AV] I’m not looking for forgiveness.
initial/iwt_5.jpg,stego_final/iwt_5.jpg,iwt,[LOTR] Don’t adventures ever have an end?
initial/iwt_6.jpg,stego_final/iwt_6.jpg,iwt,"[SW] Great shot, kid! That was one in a million!"
initial/iwt_7.jpg,stego_final/iwt_7.jpg,iwt,[SR] The roof of the license-plate factory.
initial/iwt_8.jpg,stego_final/iwt_8.jpg,iwt,[AV] Is this your king?
initial/iwt_9.jpg,stego_final/iwt_9.jpg,iwt,"[HP] Have a biscuit, Potter."
initial/iwt_10.jpg,stego_final/iwt_10.jpg,iwt,[LOTR] This is no mere ranger.
initial/iwt_11.jpg,stego_final/iwt_11.jpg,iwt,[LOTR] You need people of intelligence on this mission.
initial/iwt_12.jpg,stego_final/iwt_12.jpg,iwt,"[AV] I could do this all day. Yeah, I know."
initial/iwt_13.jpg,stego_final/iwt_13.jpg,iwt,[HP] We’ve all got both light and dark inside us.
initial/iwt_14.jpg,stego_final/iwt_14.jpg,iwt,[AV] We are in the Endgame now.
initial/iwt_15.jpg,stego_final/iwt_15.jpg,iwt,[HP] It’s our choices that show what we truly are.
initial/iwt_16.jpg,stego_final/iwt_16.jpg,iwt,[HP] Every human life is worth the same.
initial/iwt_17.jpg,stego_final/iwt_17.jpg,iwt,[AV] We’re in the endgame now.
initial/iwt_18.jpg,stego_final/iwt_18.jpg,iwt,[LOTR] And Rohan will answer.
initial/iwt_19.jpg,stego_final/iwt_19.jpg,iwt,"[SR] Bad luck, I guess. It floats around."
initial/iwt_21.jpg,stego_final/iwt_21.jpg,iwt,[SR] I guess I just miss my friend.
initial/iwt_22.jpg,stego_final/iwt_22.jpg,iwt,[AV] We create our own demons.
initial/iwt_23.jpg,stego_final/iwt_23.jpg,iwt,[SW] I hate sand. It’s coarse and rough.
initial/iwt_24.jpg,stego_final/iwt_24.jpg,iwt,[SW] Only a Sith deals in absolutes.
initial/iwt_25.jpg,stego_final/iwt_25.jpg,iwt,"[SW] The greatest teacher, failure is."
initial/iwt_27.jpg,stego_final/iwt_27.jpg,iwt,[SR] It broke my heart to see him like that.
initial/iwt_28.jpg,stego_final/iwt_28.jpg,iwt,[LOTR] And Rohan will answer.
initial/iwt_29.jpg,stego_final/iwt_29.jpg,iwt,"[SW] In my experience, there's no such thing as luck."
initial/iwt_30.jpg,stego_final/iwt_30.jpg,iwt,[AV] You could not live with your own failure.
initial/iwt_31.jpg,stego_final/iwt_31.jpg,iwt,[SW] He’s no good to me dead.
initial/iwt_32.jpg,stego_final/iwt_32.jpg,iwt,[HP] We’ve all got both light and dark inside us.
initial/iwt_33.jpg,stego_final/iwt_33.jpg,iwt,[AV] We create our own demons.
initial/iwt_34.jpg,stego_final/iwt_34.jpg,iwt,[SW] Rebellions are built on hope.
initial/iwt_35.jpg,stego_final/iwt_35.jpg,iwt,[SR] They can’t touch the music.
initial/iwt_37.jpg,stego_final/iwt_37.jpg,iwt,[LOTR] Let him not vow to walk in the dark.
initial/iwt_38.jpg,stego_final/iwt_38.jpg,iwt,"[SW] In my experience, there's no such thing as luck."
initial/iwt_39.jpg,stego_final/iwt_39.jpg,iwt,[SR] You eat when we say you eat.
initial/iwt_41.jpg,stego_final/iwt_41.jpg,iwt,[SR] Andy crawled to freedom.
initial/iwt_42.jpg,stego_final/iwt_42.jpg,iwt,"[LOTR] I can't do this, Sam."
initial/iwt_43.jpg,stego_final/iwt_43.jpg,iwt,[LOTR] My precious.
initial/iwt_44.jpg,stego_final/iwt_44.jpg,iwt,"[LOTR] I’d cut off your head, Dwarf, if it stood but a little higher."
initial/iwt_46.jpg,stego_final/iwt_46.jpg,iwt,[HP] It does not do to dwell on dreams.
initial/iwt_47.jpg,stego_final/iwt_47.jpg,iwt,[LOTR] That’s what I meant: perilous.
initial/iwt_48.jpg,stego_final/iwt_48.jpg,iwt,[LOTR] I’d rather be dead than see my kin bow to Sauron.
initial/iwt_49.jpg,stego_final/iwt_49.jpg,iwt,[SW] And I... am all the Jedi!
initial/iwt_50.jpg,stego_final/iwt_50.jpg,iwt,[LOTR] Even the smallest person can change the future.
initial/iwt_51.jpg,stego_final/iwt_51.jpg,iwt,[LOTR] And my axe.
initial/iwt_52.jpg,stego_final/iwt_52.jpg,iwt,[SR] That’s where I want to live the rest of my life.
initial/iwt_53.jpg,stego_final/iwt_53.jpg,iwt,[LOTR] You have my sword.
initial/iwt_54.jpg,stego_final/iwt_54.jpg,iwt,[AV] We’re in the endgame now.
initial/iwt_55.jpg,stego_final/iwt_55.jpg,iwt,"[SW] Now, young Skywalker, you will die."
initial/iwt_56.jpg,stego_final/iwt_56.jpg,iwt,[SW] I'm just a simple man making my way.
initial/iwt_57.jpg,stego_final/iwt_57.jpg,iwt,[AV] Underoos!
initial/iwt_58.jpg,stego_final/iwt_58.jpg,iwt,"[SW] Chewie, we’re home."
initial/iwt_59.jpg,stego_final/iwt_59.jpg,iwt,"[HP] Don’t pity the dead, Harry. Pity the living."
initial/iwt_60.jpg,stego_final/iwt_60.jpg,iwt,[SR] That’s the beauty of music.
initial/iwt_61.jpg,stego_final/iwt_61.jpg,iwt,[LOTR] The Eye of the enemy is moving.
initial/iwt_63.jpg,stego_final/iwt_63.jpg,iwt,[SR] How could you be so obtuse?
initial/iwt_65.jpg,stego_final/iwt_65.jpg,iwt,[HP] Every human life is worth the same.
initial/iwt_66.jpg,stego_final/iwt_66.jpg,iwt,[LOTR] And my bow.
initial/iwt_67.jpg,stego_final/iwt_67.jpg,iwt,[LOTR] Gondor calls for aid!
initial/iwt_68.jpg,stego_final/iwt_68.jpg,iwt,[SR] I guess I just miss my friend.
initial/iwt_69.jpg,stego_final/iwt_69.jpg,iwt,[HP] Dobby is free.
initial/iwt_70.jpg,stego_final/iwt_70.jpg,iwt,[SW] Confronting fear is a Jedi’s destiny.
initial/iwt_71.jpg,stego_final/iwt_71.jpg,iwt,[SR] I hope I can make it across the border.
initial/iwt_72.jpg,stego_final/iwt_72.jpg,iwt,[SR] Remember that hope is a good thing.
initial/iwt_73.jpg,stego_final/iwt_73.jpg,iwt,[LOTR] The shadow does not hold sway yet.
initial/iwt_74.jpg,stego_final/iwt_74.jpg,iwt,[LOTR] Deeds will not be less valiant because they are unpraised.
initial/iwt_75.jpg,stego_final/iwt_75.jpg,iwt,[HP] Books! And cleverness!
initial/iwt_76.jpg,stego_final/iwt_76.jpg,iwt,"[HP] Have a biscuit, Potter."
initial/iwt_77.jpg,stego_final/iwt_77.jpg,iwt,[HP] Hearing voices no one else can hear isn’t a good sign.
initial/iwt_79.jpg,stego_final/iwt_79.jpg,iwt,[HP] Let us not deprive Molly any longer of the chance to deplore.
initial/iwt_80.jpg,stego_final/iwt_80.jpg,iwt,[SW] Never tell me the odds!
initial/iwt_81.jpg,stego_final/iwt_81.jpg,iwt,"[SW] The greatest teacher, failure is."
initial/iwt_84.jpg,stego_final/iwt_84.jpg,iwt,[SW] The Force is strong with this one.
initial/iwt_85.jpg,stego_final/iwt_85.jpg,iwt,[LOTR] The world is changed. I feel it in the water.
initial/iwt_86.jpg,stego_final/iwt_86.jpg,iwt,"[SW] I am a Jedi, like my father before me."
initial/iwt_87.jpg,stego_final/iwt_87.jpg,iwt,[AV] Fine. I’ll do it myself.
initial/iwt_88.jpg,stego_final/iwt_88.jpg,iwt,[SR] A man’s got to have something to keep him sane.
initial/iwt_89.jpg,stego_final/iwt_89.jpg,iwt,"[AV] In my culture, death is not the end."
initial/iwt_90.jpg,stego_final/iwt_90.jpg,iwt,[AV] I’m a huge fan of the way you lose control.
initial/iwt_91.jpg,stego_final/iwt_91.jpg,iwt,[LOTR] Deeds will not be less valiant because they are unpraised.
initial/iwt_92.jpg,stego_final/iwt_92.jpg,iwt,"[AV] If we can’t protect the Earth, we’ll avenge it."
initial/iwt_93.jpg,stego_final/iwt_93.jpg,iwt,[SR] I hope I can make it across the border.
initial/iwt_95.jpg,stego_final/iwt_95.jpg,iwt,"[HP] Working hard is important, but there is something that matters even more."
initial/iwt_96.jpg,stego_final/iwt_96.jpg,iwt,"[SR] Bad luck, I guess. It floats around."
initial/iwt_97.jpg,stego_final/iwt_97.jpg,iwt,"[HP] Ah, music. A magic beyond all we do here!"
initial/iwt_98.jpg,stego_final/iwt_98.jpg,iwt,[LOTR] There's some good in this world.
initial/iwt_99.jpg,stego_final/iwt_99.jpg,iwt,[HP] He will only be gone from the school when none here are loyal to him.
initial/iwt_100.jpg,stego_final/iwt_100.jpg,iwt,[SW] I rebel.
initial/iwt_101.jpg,stego_final/iwt_101.jpg,iwt,[SW] Your eyes can deceive you; don’t trust them.
initial/iwt_102.jpg,stego_final/iwt_102.jpg,iwt,[SW] I rebel.
initial/iwt_103.jpg,stego_final/iwt_103.jpg,iwt,[SW] There is another Skywalker.
initial/iwt_104.jpg,stego_final/iwt_104.jpg,iwt,"[HP] Have a biscuit, Potter."
initial/iwt_105.jpg,stego_final/iwt_105.jpg,iwt,[AV] You’re out of time.
initial/iwt_106.jpg,stego_final/iwt_106.jpg,iwt,[AV] If you’re nothing without the suit...
initial/iwt_108.jpg,stego_final/iwt_108.jpg,iwt,[AV] I’m just a kid from Brooklyn.
initial/iwt_109.jpg,stego_final/iwt_109.jpg,iwt,[SR] There’s something inside that they can’t get to.
initial/iwt_110.jpg,stego_final/iwt_110.jpg,iwt,[SR] Fear can hold you prisoner.
initial/iwt_111.jpg,stego_final/iwt_111.jpg,iwt,"[SR] Lord, it’s a miracle!"
initial/iwt_112.jpg,stego_final/iwt_112.jpg,iwt,[HP] I want to commit the murder I was imprisoned for.
initial/iwt_113.jpg,stego_final/iwt_113.jpg,iwt,[SR] Remember that hope is a good thing.
initial/iwt_114.jpg,stego_final/iwt_114.jpg,iwt,[SW] Never tell me the odds.
initial/iwt_115.jpg,stego_final/iwt_115.jpg,iwt,[LOTR] That day is not this day.
initial/iwt_116.jpg,stego_final/iwt_116.jpg,iwt,[LOTR] And my bow.
initial/iwt_117.jpg,stego_final/iwt_117.jpg,iwt,[LOTR] You have my sword.
initial/iwt_118.jpg,stego_final/iwt_118.jpg,iwt,[SR] That’s the one thing they can’t take away.
initial/iwt_119.jpg,stego_final/iwt_119.jpg,iwt,[HP] Numbing the pain for a while will make it worse when you finally feel it.
initial/iwt_120.jpg,stego_final/iwt_120.jpg,iwt,[SR] The Pacific Ocean has no memory.
initial/iwt_121.jpg,stego_final/iwt_121.jpg,iwt,"[LOTR] We swears, to serve the master of the Precious."
initial/iwt_122.jpg,stego_final/iwt_122.jpg,iwt,"[LOTR] The board is set, the pieces are moving."
initial/iwt_123.jpg,stego_final/iwt_123.jpg,iwt,[SW] And I... am all the Jedi!
initial/iwt_124.jpg,stego_final/iwt_124.jpg,iwt,[SR] It broke my heart to see him like that.
initial/iwt_125.jpg,stego_final/iwt_125.jpg,iwt,"[LOTR] There will come a time, but it is not now."
initial/iwt_126.jpg,stego_final/iwt_126.jpg,iwt,[HP] Dumbledore said people find it far easier to forgive others.
